path	parent	name	synapseStore	contentType	used	executed	activityName	activityDescription	libraryPrep	consortium	grant	fileFormat	dataSubtype	runType	modelSystemName	organ	individualID	specimenID	resourceType	isModelSystem	platform	nucleicAcidSource	study	assay	readLength	species	tissue	dataType
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-30.FCHN3VNBBXX_L7_IGGCTAC.bam_R2.fastq.gz	syn18457738	ApoE-30.FCHN3VNBBXX_L7_IGGCTAC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_11	ApoE-30	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-38.FCHN5LCBBXX_L1_ITTAGGC.bam_R1.fastq.gz	syn18457738	ApoE-38.FCHN5LCBBXX_L1_ITTAGGC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_6	ApoE-38	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-31.FCHN3VNBBXX_L8_IGTGGCC.bam_R2.fastq.gz	syn18457738	ApoE-31.FCHN3VNBBXX_L8_IGTGGCC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_12	ApoE-31	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-39.FCHN5LCBBXX_L1_IACTTGA.bam_R1.fastq.gz	syn18457738	ApoE-39.FCHN5LCBBXX_L1_IACTTGA.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_10	ApoE-39	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-40.FCHN5LCBBXX_L1_IGATCAG.bam_R1.fastq.gz	syn18457738	ApoE-40.FCHN5LCBBXX_L1_IGATCAG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_2	ApoE-40	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-4.FCHN3VNBBXX_L3_IGATCAG.bam_R1.fastq.gz	syn18457738	ApoE-4.FCHN3VNBBXX_L3_IGATCAG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_16	ApoE-4	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-4.FCHN3VNBBXX_L3_IGATCAG.bam_R2.fastq.gz	syn18457738	ApoE-4.FCHN3VNBBXX_L3_IGATCAG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_16	ApoE-4	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-42.FCHN5LCBBXX_L1_IGGCTAC.bam_R1.fastq.gz	syn18457738	ApoE-42.FCHN5LCBBXX_L1_IGGCTAC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_11	ApoE-42	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-35.FCHN3VNBBXX_L8_IACTGAT.bam_R2.fastq.gz	syn18457738	ApoE-35.FCHN3VNBBXX_L8_IACTGAT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_3	ApoE-35	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-38.FCHN5LCBBXX_L1_ITTAGGC.bam_R2.fastq.gz	syn18457738	ApoE-38.FCHN5LCBBXX_L1_ITTAGGC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_6	ApoE-38	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-39.FCHN5LCBBXX_L1_IACTTGA.bam_R2.fastq.gz	syn18457738	ApoE-39.FCHN5LCBBXX_L1_IACTTGA.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_10	ApoE-39	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-40.FCHN5LCBBXX_L1_IGATCAG.bam_R2.fastq.gz	syn18457738	ApoE-40.FCHN5LCBBXX_L1_IGATCAG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_2	ApoE-40	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-41.FCHN5LCBBXX_L1_ITAGCTT.bam_R1.fastq.gz	syn18457738	ApoE-41.FCHN5LCBBXX_L1_ITAGCTT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_6	ApoE-41	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-41.FCHN5LCBBXX_L1_ITAGCTT.bam_R2.fastq.gz	syn18457738	ApoE-41.FCHN5LCBBXX_L1_ITAGCTT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_6	ApoE-41	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-43.FCHN5LCBBXX_L2_IGTGGCC.bam_R2.fastq.gz	syn18457738	ApoE-43.FCHN5LCBBXX_L2_IGTGGCC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_2	ApoE-43	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-44.FCHN5LCBBXX_L2_IGTTTCG.bam_R1.fastq.gz	syn18457738	ApoE-44.FCHN5LCBBXX_L2_IGTTTCG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_16	ApoE-44	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-43.FCHN5LCBBXX_L2_IGTGGCC.bam_R1.fastq.gz	syn18457738	ApoE-43.FCHN5LCBBXX_L2_IGTGGCC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_2	ApoE-43	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-44.FCHN5LCBBXX_L2_IGTTTCG.bam_R2.fastq.gz	syn18457738	ApoE-44.FCHN5LCBBXX_L2_IGTTTCG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_16	ApoE-44	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-45.FCHN5LCBBXX_L2_ICGTACG.bam_R2.fastq.gz	syn18457738	ApoE-45.FCHN5LCBBXX_L2_ICGTACG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_3	ApoE-45	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-45.FCHN5LCBBXX_L2_ICGTACG.bam_R1.fastq.gz	syn18457738	ApoE-45.FCHN5LCBBXX_L2_ICGTACG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_3	ApoE-45	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-46.FCHN5LCBBXX_L2_IGAGTGG.bam_R1.fastq.gz	syn18457738	ApoE-46.FCHN5LCBBXX_L2_IGAGTGG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_15	ApoE-46	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-46.FCHN5LCBBXX_L2_IGAGTGG.bam_R2.fastq.gz	syn18457738	ApoE-46.FCHN5LCBBXX_L2_IGAGTGG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_15	ApoE-46	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-48.FCHN5LCBBXX_L2_IATTCCT.bam_R1.fastq.gz	syn18457738	ApoE-48.FCHN5LCBBXX_L2_IATTCCT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_6	ApoE-48	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-49.FCHN5LCBBXX_L3_IATCACG.bam_R1.fastq.gz	syn18457738	ApoE-49.FCHN5LCBBXX_L3_IATCACG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_11	ApoE-49	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-49.FCHN5LCBBXX_L3_IATCACG.bam_R2.fastq.gz	syn18457738	ApoE-49.FCHN5LCBBXX_L3_IATCACG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_11	ApoE-49	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-50.FCHN5LCBBXX_L3_ITTAGGC.bam_R1.fastq.gz	syn18457738	ApoE-50.FCHN5LCBBXX_L3_ITTAGGC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_14	ApoE-50	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-50.FCHN5LCBBXX_L3_ITTAGGC.bam_R2.fastq.gz	syn18457738	ApoE-50.FCHN5LCBBXX_L3_ITTAGGC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_14	ApoE-50	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-42.FCHN5LCBBXX_L1_IGGCTAC.bam_R2.fastq.gz	syn18457738	ApoE-42.FCHN5LCBBXX_L1_IGGCTAC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_11	ApoE-42	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-51.FCHN5LCBBXX_L3_IACTTGA.bam_R1.fastq.gz	syn18457738	ApoE-51.FCHN5LCBBXX_L3_IACTTGA.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_14	ApoE-51	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-52.FCHN5LCBBXX_L3_IGATCAG.bam_R1.fastq.gz	syn18457738	ApoE-52.FCHN5LCBBXX_L3_IGATCAG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_1	ApoE-52	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-47.FCHN5LCBBXX_L2_IACTGAT.bam_R1.fastq.gz	syn18457738	ApoE-47.FCHN5LCBBXX_L2_IACTGAT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_13	ApoE-47	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-47.FCHN5LCBBXX_L2_IACTGAT.bam_R2.fastq.gz	syn18457738	ApoE-47.FCHN5LCBBXX_L2_IACTGAT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_13	ApoE-47	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-48.FCHN5LCBBXX_L2_IATTCCT.bam_R2.fastq.gz	syn18457738	ApoE-48.FCHN5LCBBXX_L2_IATTCCT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_6	ApoE-48	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-54.FCHN5LCBBXX_L3_IGGCTAC.bam_R1.fastq.gz	syn18457738	ApoE-54.FCHN5LCBBXX_L3_IGGCTAC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_16	ApoE-54	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-56.FCHN5LCBBXX_L4_IGTTTCG.bam_R1.fastq.gz	syn18457738	ApoE-56.FCHN5LCBBXX_L4_IGTTTCG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_13	ApoE-56	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-5.FCHN3VNBBXX_L3_ITAGCTT.bam_R1.fastq.gz	syn18457738	ApoE-5.FCHN3VNBBXX_L3_ITAGCTT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_7	ApoE-5	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-55.FCHN5LCBBXX_L4_IGTGGCC.bam_R1.fastq.gz	syn18457738	ApoE-55.FCHN5LCBBXX_L4_IGTGGCC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_4	ApoE-55	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-5.FCHN3VNBBXX_L3_ITAGCTT.bam_R2.fastq.gz	syn18457738	ApoE-5.FCHN3VNBBXX_L3_ITAGCTT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_7	ApoE-5	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-56.FCHN5LCBBXX_L4_IGTTTCG.bam_R2.fastq.gz	syn18457738	ApoE-56.FCHN5LCBBXX_L4_IGTTTCG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_13	ApoE-56	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-58.FCHN5LCBBXX_L4_IGAGTGG.bam_R1.fastq.gz	syn18457738	ApoE-58.FCHN5LCBBXX_L4_IGAGTGG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_8	ApoE-58	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-57.FCHN5LCBBXX_L4_ICGTACG.bam_R1.fastq.gz	syn18457738	ApoE-57.FCHN5LCBBXX_L4_ICGTACG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_17	ApoE-57	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-51.FCHN5LCBBXX_L3_IACTTGA.bam_R2.fastq.gz	syn18457738	ApoE-51.FCHN5LCBBXX_L3_IACTTGA.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_14	ApoE-51	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-52.FCHN5LCBBXX_L3_IGATCAG.bam_R2.fastq.gz	syn18457738	ApoE-52.FCHN5LCBBXX_L3_IGATCAG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_1	ApoE-52	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-53.FCHN5LCBBXX_L3_ITAGCTT.bam_R1.fastq.gz	syn18457738	ApoE-53.FCHN5LCBBXX_L3_ITAGCTT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_3	ApoE-53	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-53.FCHN5LCBBXX_L3_ITAGCTT.bam_R2.fastq.gz	syn18457738	ApoE-53.FCHN5LCBBXX_L3_ITAGCTT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_3	ApoE-53	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-54.FCHN5LCBBXX_L3_IGGCTAC.bam_R2.fastq.gz	syn18457738	ApoE-54.FCHN5LCBBXX_L3_IGGCTAC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_16	ApoE-54	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-55.FCHN5LCBBXX_L4_IGTGGCC.bam_R2.fastq.gz	syn18457738	ApoE-55.FCHN5LCBBXX_L4_IGTGGCC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_4	ApoE-55	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-57.FCHN5LCBBXX_L4_ICGTACG.bam_R2.fastq.gz	syn18457738	ApoE-57.FCHN5LCBBXX_L4_ICGTACG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_17	ApoE-57	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-60.FCHN5LCBBXX_L4_IATTCCT.bam_R1.fastq.gz	syn18457738	ApoE-60.FCHN5LCBBXX_L4_IATTCCT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_11	ApoE-60	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-58.FCHN5LCBBXX_L4_IGAGTGG.bam_R2.fastq.gz	syn18457738	ApoE-58.FCHN5LCBBXX_L4_IGAGTGG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_8	ApoE-58	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-59.FCHN5LCBBXX_L4_IACTGAT.bam_R1.fastq.gz	syn18457738	ApoE-59.FCHN5LCBBXX_L4_IACTGAT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_8	ApoE-59	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
